Site_ID_split,Level_layer_concentration,TaxUnit,TaxUnit_unique,Timeslice,Long,Lat,Dating_BP,Dating_method,Dating_qual,Site_type,Site_strat,Ass_pos,Ass_coh,Site_fau2,Site_excav,Key_references,Macro_region,Macro_region_code,Site_ID,LabCode/Ref,Site (from main datasheet + 14c-palaeolithic),Site_ID (from main datasheet),Layer/Context (from main datasheet),Additional info on layer/context not originally in the datasheet,TaxUnit (from main datasheet),Conv_C14_date,Conv_std,AMS_C14_date,AMS_Pm/Std,Dated material,Dated species,Informaton on pretreatment,Source (Database/Literature),Org. Lit. Reference (if given),Other comments/observation,median_SPD_age_calBP,oneSigma_rangeMin,oneSigma_rangeMax
WojnowoAcutI75,cut I-1975,Swiderian-Ahrensburgian,SwidAhr_PL,4,15.78867954,52.1066325,12400-11300 cal BP,"Wojnowo a” Poz-66522 10410±50, Poz-66523 10250±50, Poz-66524 10400±50, Poz-66525 10210±50 – charcoals from gyttia",Reliable,Openair,Surface,Primary/insitu,Homogeneous,FALSE,1950-1980,Kobusiewicz 2016,Poland,PL,WojnowoAcutI75,Poz-66525,Wojnowo A,WojnowoAcutI75,cut I-1975,NA,NA,NA,NA,10210,50,charcoal,NA,NA,NA,Kobusiewicz,NA,12094,11823,12434
WojnowoAcutIII5,cut III-1975,Swiderian-Ahrensburgian,SwidAhr_PL,4,15.78867954,52.1066325,12400-11300 cal BP,as above,Reliable,Openair,Surface,Primary/insitu,Homogeneous,FALSE,1950-1980,Kobusiewicz 2016,Poland,PL,"WojnowoAcutIII5,WojnowoAcutIII75",Poz-66522,Wojnowo A,"WojnowoAcutIII5,WojnowoAcutIII75",cut III-1975,NA,Swiderian-Ahrensburgian,NA,NA,10410,50,charcoal,NA,NA,NA,Kobusiewicz,NA,12094,11823,12434
WojnowoAcutIII5,cut III-1975,Swiderian-Ahrensburgian,SwidAhr_PL,4,15.78867954,52.1066325,12400-11300 cal BP,as above,Reliable,Openair,Surface,Primary/insitu,Homogeneous,FALSE,1950-1980,Kobusiewicz 2016,Poland,PL,"WojnowoAcutIII5,WojnowoAcutIII75",Poz-66524,Wojnowo A,"WojnowoAcutIII5,WojnowoAcutIII75",cut III-1975,NA,Swiderian-Ahrensburgian,NA,NA,10400,50,charcoal,NA,NA,NA,Kobusiewicz,NA,12094,11823,12434
WojnowoAcutIII5,cut III-1975,Swiderian-Ahrensburgian,SwidAhr_PL,4,15.78867954,52.1066325,12400-11300 cal BP,as above,Reliable,Openair,Surface,Primary/insitu,Homogeneous,FALSE,1950-1980,Kobusiewicz 2016,Poland,PL,"WojnowoAcutIII5,WojnowoAcutIII75",Poz-66521,Wojnowo A,"WojnowoAcutIII5,WojnowoAcutIII75",cut III-1975,NA,Swiderian-Ahrensburgian,NA,NA,10310,50,charcoal,NA,NA,NA,Kobusiewicz,NA,12094,11823,12434
WojnowoAcutIII5,cut III-1975,Swiderian-Ahrensburgian,SwidAhr_PL,4,15.78867954,52.1066325,12400-11300 cal BP,as above,Reliable,Openair,Surface,Primary/insitu,Homogeneous,FALSE,1950-1980,Kobusiewicz 2016,Poland,PL,"WojnowoAcutIII5,WojnowoAcutIII75",Poz-66523,Wojnowo A,"WojnowoAcutIII5,WojnowoAcutIII75",cut III-1975,NA,Swiderian-Ahrensburgian,NA,NA,10250,50,charcoal,NA,NA,NA,Kobusiewicz,NA,12094,11823,12434
WojnowoAcutIII5,cut III-1975,Swiderian-Ahrensburgian,SwidAhr_PL,4,15.78867954,52.1066325,12400-11300 cal BP,as above,Reliable,Openair,Surface,Primary/insitu,Homogeneous,FALSE,1950-1980,Kobusiewicz 2016,Poland,PL,"WojnowoAcutIII5,WojnowoAcutIII75",Poz-66525,Wojnowo A,"WojnowoAcutIII5,WojnowoAcutIII75",cut III-1975,NA,Swiderian-Ahrensburgian,NA,NA,10210,50,charcoal,NA,NA,NA,Kobusiewicz,NA,12094,11823,12434
WojnowoAcutIII75,cut III-1975,Swiderian-Ahrensburgian,SwidAhr_PL,4,15.78867954,52.1066325,12400-11300 cal BP,as above,Reliable,Openair,Surface,Primary/insitu,Homogeneous,FALSE,1950-1980,Kobusiewicz 2016,Poland,PL,"WojnowoAcutIII5,WojnowoAcutIII75",Poz-66522,Wojnowo A,"WojnowoAcutIII5,WojnowoAcutIII75",cut III-1975,NA,Swiderian-Ahrensburgian,NA,NA,10410,50,charcoal,NA,NA,NA,Kobusiewicz,NA,12094,11823,12434
WojnowoAcutIII75,cut III-1975,Swiderian-Ahrensburgian,SwidAhr_PL,4,15.78867954,52.1066325,12400-11300 cal BP,as above,Reliable,Openair,Surface,Primary/insitu,Homogeneous,FALSE,1950-1980,Kobusiewicz 2016,Poland,PL,"WojnowoAcutIII5,WojnowoAcutIII75",Poz-66524,Wojnowo A,"WojnowoAcutIII5,WojnowoAcutIII75",cut III-1975,NA,Swiderian-Ahrensburgian,NA,NA,10400,50,charcoal,NA,NA,NA,Kobusiewicz,NA,12094,11823,12434
WojnowoAcutIII75,cut III-1975,Swiderian-Ahrensburgian,SwidAhr_PL,4,15.78867954,52.1066325,12400-11300 cal BP,as above,Reliable,Openair,Surface,Primary/insitu,Homogeneous,FALSE,1950-1980,Kobusiewicz 2016,Poland,PL,"WojnowoAcutIII5,WojnowoAcutIII75",Poz-66521,Wojnowo A,"WojnowoAcutIII5,WojnowoAcutIII75",cut III-1975,NA,Swiderian-Ahrensburgian,NA,NA,10310,50,charcoal,NA,NA,NA,Kobusiewicz,NA,12094,11823,12434
WojnowoAcutIII75,cut III-1975,Swiderian-Ahrensburgian,SwidAhr_PL,4,15.78867954,52.1066325,12400-11300 cal BP,as above,Reliable,Openair,Surface,Primary/insitu,Homogeneous,FALSE,1950-1980,Kobusiewicz 2016,Poland,PL,"WojnowoAcutIII5,WojnowoAcutIII75",Poz-66523,Wojnowo A,"WojnowoAcutIII5,WojnowoAcutIII75",cut III-1975,NA,Swiderian-Ahrensburgian,NA,NA,10250,50,charcoal,NA,NA,NA,Kobusiewicz,NA,12094,11823,12434
WojnowoAcutIII75,cut III-1975,Swiderian-Ahrensburgian,SwidAhr_PL,4,15.78867954,52.1066325,12400-11300 cal BP,as above,Reliable,Openair,Surface,Primary/insitu,Homogeneous,FALSE,1950-1980,Kobusiewicz 2016,Poland,PL,"WojnowoAcutIII5,WojnowoAcutIII75",Poz-66525,Wojnowo A,"WojnowoAcutIII5,WojnowoAcutIII75",cut III-1975,NA,Swiderian-Ahrensburgian,NA,NA,10210,50,charcoal,NA,NA,NA,Kobusiewicz,NA,12094,11823,12434
SantimamineSlnc,Lnc,Final Magdalenian,FMag_IBC,1,-2.6371000000000002,43.3453,"15,400-15,000",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,Lopez Quintana et al. 2011,Cantabrian Spain,IBC,SantimamineSlnc,Beta-350902,Santimamiñe,SantimamineSlnc,Lnc,Slnc (lnc is a typo),Final Magdalenian,NA,NA,12790,70,bone,Cervus elaphus,NA,López-Quintana and Guenaga-Lizasu 2011,López-Quintana and Guenaga-Lizasu 2011,NA,15263,15136,15362
AntonKobaVIII,Unit VIII,Azilian,PAzil_IBC,2,-2.41147,42.99996,"14,800-12,900",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Armendáriz Gutiérrez 1997,Cantabrian Spain,IBC,AntonKobaVIII,I-17479,Anton Koba,AntonKobaVIII,Unit VIII,NA,Azilian,11700,180,NA,NA,bone,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Barandarian I. 2006. Miscelanea en homenaje a Victoria Cabrera. Alcala de Henares: 534-551.,NA,13630,13312,13986
AntonKobaVIII,Unit VIII,Azilian,PAzil_IBC,2,-2.41147,42.99996,"14,800-12,900",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Armendáriz Gutiérrez 1997,Cantabrian Spain,IBC,AntonKobaVIII,I-16236,Anton Koba,AntonKobaVIII,Unit VIII,NA,Azilian,11800,330,NA,NA,bone,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Barandarian I. 2006. Miscelanea en homenaje a Victoria Cabrera. Alcala de Henares: 534-551.,NA,13630,13312,13986
LosAzulesUnit3,Unit 3cs,Azilian,EAzil_IBC,3,-4.94124,43.38246,"12,900-12,000",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Fernández-Tresguerres 1980,Cantabrian Spain,IBC,"LosAzules3,LosAzulesUnit3",BM-1879R,Los Azules,"LosAzules3,LosAzulesUnit3",Unit 3cs,NA,Azilian,10510,130,NA,NA,bone collagen,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Tresguerres 1990,NA,12416,12107,12693
Perro2,Unit 2a,Azilian,LAzil_IBC,4,-3.43338,43.45226,"12,400-11,400",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,Gonzalez Morales and Casado 1991-1992,Cantabrian Spain,IBC,Perro2,GrN-18116,Abrigo del Perro,Perro2,Unit 2a,NA,Azilian,10160,110,NA,NA,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Straus L.G. 2002. Last Glacial Human Settlement in Eastern Cantabria. JAS 29: 1403-1414.,Both layer 2a/b,11784,11405,11994
ParcoII,Unit II,Final Magdalenian,FMag_IBM,1,0.95454,41.92119,"15,000-14,300",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,"Langlais 2007,Mangado et al. 2006",Mediterranean Iberia,IBM,ParcoII,OxA-13596,Parco,ParcoII,Unit II,NA,Very final Upper Magdalenian,NA,NA,13025,50,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Bronk Ramsey C. et al. 2002. Archaeometry 44: 1-149.,NA,15510,14526,15896
ParcoII,Unit II,Final Magdalenian,FMag_IBM,1,0.95454,41.92119,"15,000-14,300",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,"Langlais 2007,Mangado et al. 2006",Mediterranean Iberia,IBM,ParcoII,OxA-13597,Parco,ParcoII,Unit II,NA,Very final Upper Magdalenian,NA,NA,12995,50,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Bronk Ramsey C. et al. 2002. Archaeometry 44: 1-149.,NA,15510,14526,15896
ParcoII,Unit II,Final Magdalenian,FMag_IBM,1,0.95454,41.92119,"15,000-14,300",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,"Langlais 2007,Mangado et al. 2006",Mediterranean Iberia,IBM,ParcoII,OxA-10798,Parco,ParcoII,Unit II,NA,Very final Upper Magdalenian,NA,NA,13175,60,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Bronk Ramsey C. et al. 2002. Archaeometry 44: 1-149.,from hearth,15510,14526,15896
ParcoII,Unit II,Final Magdalenian,FMag_IBM,1,0.95454,41.92119,"15,000-14,300",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,"Langlais 2007,Mangado et al. 2006",Mediterranean Iberia,IBM,ParcoII,OxA-10835,Parco,ParcoII,Unit II,NA,Very final Upper Magdalenian,NA,NA,12560,130,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Bronk Ramsey C. et al. 2002. Archaeometry 44: 1-149.,from hearth,15510,14526,15896
ParcoII,Unit II,Final Magdalenian,FMag_IBM,1,0.95454,41.92119,"15,000-14,300",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,"Langlais 2007,Mangado et al. 2006",Mediterranean Iberia,IBM,ParcoII,OxA-10797,Parco,ParcoII,Unit II,NA,Very final Upper Magdalenian,NA,NA,12460,60,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Bronk Ramsey C. et al. 2002. Archaeometry 44: 1-149.,from hearth,15510,14526,15896
HortdelaBoquera,Unit II,Epipaleolithic/Epimagdalenian,EMag_IBM,2,0.7561,41.2896,"13,800-13,500",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,García Argüelles et al. 2014,Mediterranean Iberia,IBM,HortdelaBoquera,OxA-13595,Hort de la Boquera,HortdelaBoquera,Unit II,NA,Epipaleolithic/Epimagdalenian,NA,NA,12250,60,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Fullola i Perricot J.  2006. ERAUL 115: 129-133. Fullola  JM. e.a.2012. QI 272-273: 55-74. Bronk Ramsey C. e.a. Archaeometry 57, 1 (2015) 177-216.",from lower part of level,13725,13520,14155
HortdelaBoquera,Unit II,Epipaleolithic/Epimagdalenian,EMag_IBM,2,0.7561,41.2896,"13,800-13,500",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,García Argüelles et al. 2014,Mediterranean Iberia,IBM,HortdelaBoquera,OxA-23646,Hort de la Boquera,HortdelaBoquera,Unit II,NA,Epipaleolithic/Epimagdalenian,NA,NA,11850,45,charcoal,Pinus sylvestris,NA,Radiocarbon Palaeolithic Europe Database v27,"Fullola i Perricot J.  2006. ERAUL 115: 129-133. Fullola  JM. e.a.2012. QI 272-273: 55-74. Bronk Ramsey C. e.a. Archaeometry 57, 1 (2015) 177-216.",from upper part of level,13725,13520,14155
HortdelaBoquera,Unit II,Epipaleolithic/Epimagdalenian,EMag_IBM,2,0.7561,41.2896,"13,800-13,500",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,García Argüelles et al. 2014,Mediterranean Iberia,IBM,HortdelaBoquera,OxA-23645,Hort de la Boquera,HortdelaBoquera,Unit II,NA,Epipaleolithic/Epimagdalenian,NA,NA,11775,45,charcoal,Pinus sylvestris,NA,Radiocarbon Palaeolithic Europe Database v27,"Fullola i Perricot J.  2006. ERAUL 115: 129-133. Fullola  JM. e.a.2012. QI 272-273: 55-74. Bronk Ramsey C. e.a. Archaeometry 57, 1 (2015) 177-216.",from upper part of level,13725,13520,14155
Roureda,II,Epipaleolithic/Epimagdalenian,EMag_IBM,2,-0.23087,40.42109,"13,300-13,100",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,Román 2012,Mediterranean Iberia,IBM,Roureda,Beta-244009,Roureda,Roureda,II,NA,Early  Epigravettian,NA,NA,11350,70,charcoal,Pinus,NA,Radiocarbon Palaeolithic Europe Database v27,"Roman Monroig D.2010. Pyrenae 41:  7-28, Didac Roman Monroig 2017. Pyrenae  48: 7-44,",NA,13234,13173,13298
CingledelAigua,Unit II,Sauveterrian/Sauveterroid Epipaleolithic,Sauv_IBM,3,0.15444,40.5285,"12,700-12,200",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,Román 2011,Mediterranean Iberia,IBM,CingledelAigua,Beta-244004,Cingle de l'Aigua,CingledelAigua,Unit II,NA,"Recent Epimadalenian, Sauveterroid",NA,NA,10520,60,charcoal,Pinus,NA,Radiocarbon Palaeolithic Europe Database v27,Monroig D.R. 2010. Zephyrus 66: 209-218.,CA'06 A4 Capa4 sc9,12544,12478,12661
Pena14,Level d,Sauveterrian/Sauveterroid Epipaleolithic,Sauv_IBM,3,-0.93779,42.37476,"12,700-12,400",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,Soto et al. 2016,Mediterranean Iberia,IBM,Pena14,GrN-25096,Peña 14,Pena14,Level d,NA,Sauveterrian/Sauveterroid Epipaleolithic,10160,130,NA,NA,charcoal,NA,NA,"Soto, A., Alday, A., Mangado, X., & Montes, L. (2016). Epipaleolítico y Mesolítico en la vertiente sur de los Pirineos desde la perspectiva de la industria lítica. Munibe Antropologia-Arkeologia, 67, 295–312. https://doi.org/10.21630/maa.2016.67.mis01","Soto, A., Alday, A., Mangado, X., & Montes, L. (2016). Epipaleolítico y Mesolítico en la vertiente sur de los Pirineos desde la perspectiva de la industria lítica. Munibe Antropologia-Arkeologia, 67, 295–312. https://doi.org/10.21630/maa.2016.67.mis01",NA,12004,11643,12469
Pena14,Level d,Sauveterrian/Sauveterroid Epipaleolithic,Sauv_IBM,3,-0.93779,42.37476,"12,700-12,400",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,Soto et al. 2016,Mediterranean Iberia,IBM,Pena14,GrN-26001,Peña 14,Pena14,Level d,NA,Sauveterrian/Sauveterroid Epipaleolithic,10430,190,NA,NA,charcoal,NA,NA,"Soto, A., Alday, A., Mangado, X., & Montes, L. (2016). Epipaleolítico y Mesolítico en la vertiente sur de los Pirineos desde la perspectiva de la industria lítica. Munibe Antropologia-Arkeologia, 67, 295–312. https://doi.org/10.21630/maa.2016.67.mis01","Soto, A., Alday, A., Mangado, X., & Montes, L. (2016). Epipaleolítico y Mesolítico en la vertiente sur de los Pirineos desde la perspectiva de la industria lítica. Munibe Antropologia-Arkeologia, 67, 295–312. https://doi.org/10.21630/maa.2016.67.mis01",NA,12004,11643,12469
Filador4,Unit 4,Sauveterrian/Sauveterroid Epipaleolithic,Sauv_IBM,4,0.7638,41.27745,"11,900-11,200",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,García-Argüelles et al. 2005,Mediterranean Iberia,IBM,Filador4,UBAR-284,Filador,Filador4,Unit 4,NA,Sauveterrian/Sauveterroid,NA,NA,9460,190,bone,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Cava Almuzara A. 2004. Saldvie 4: 17-40.,NA,11262,10568,11747
Filador4,Unit 4,Sauveterrian/Sauveterroid Epipaleolithic,Sauv_IBM,4,0.7638,41.27745,"11,900-11,200",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,1980-2000,García-Argüelles et al. 2005,Mediterranean Iberia,IBM,Filador4,AA-8647,Filador,Filador4,Unit 4,NA,Sauveterrian/Sauveterroid,NA,NA,10020,80,bone,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Cava Almuzara A. 2004. Saldvie 4: 17-40.,NA,11262,10568,11747
AtxosteVIb,Unit Vib,Sauveterrian/Sauveterroid Epipaleolithic,Sauv_IBM,4,-2.4731,42.7575,"11,200-10,700",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,"Alday and Cava 2009,Soto 2014,Soto et al. 2015",Mediterranean Iberia,IBM,AtxosteVIb,GrA-35142,Atxoste,AtxosteVIb,Unit Vib,NA,Sauveterrian/Sauveterroid Epipaleolithic,NA,NA,9510,50,bone,NA,NA,"Soto, A., Alday, A., Mangado, X., & Montes, L. (2016). Epipaleolítico y Mesolítico en la vertiente sur de los Pirineos desde la perspectiva de la industria lítica. Munibe Antropologia-Arkeologia, 67, 295–312. https://doi.org/10.21630/maa.2016.67.mis01","Soto, A., Alday, A., Mangado, X., & Montes, L. (2016). Epipaleolítico y Mesolítico en la vertiente sur de los Pirineos desde la perspectiva de la industria lítica. Munibe Antropologia-Arkeologia, 67, 295–312. https://doi.org/10.21630/maa.2016.67.mis01",NA,10864,10700,11069
AtxosteVIb,Unit Vib,Sauveterrian/Sauveterroid Epipaleolithic,Sauv_IBM,4,-2.4731,42.7575,"11,200-10,700",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,"Alday and Cava 2009,Soto 2014,Soto et al. 2015",Mediterranean Iberia,IBM,AtxosteVIb,GrA-15858,Atxoste,AtxosteVIb,Unit Vib,NA,Sauveterrian/Sauveterroid Epipaleolithic,NA,NA,9550,60,NA,NA,NA,"Soto, A., Alday, A., Mangado, X., & Montes, L. (2016). Epipaleolítico y Mesolítico en la vertiente sur de los Pirineos desde la perspectiva de la industria lítica. Munibe Antropologia-Arkeologia, 67, 295–312. https://doi.org/10.21630/maa.2016.67.mis01","Soto, A., Alday, A., Mangado, X., & Montes, L. (2016). Epipaleolítico y Mesolítico en la vertiente sur de los Pirineos desde la perspectiva de la industria lítica. Munibe Antropologia-Arkeologia, 67, 295–312. https://doi.org/10.21630/maa.2016.67.mis01",NA,10864,10700,11069
LapadosCoelhos4,SU 4,Upper Magdalenian,UMag_IBA,1,-8.6154,39.5046,"14,400-13,900",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,Gameiro et al. 2020,Atlantic Iberia,IBA,LapadosCoelhos4,GrN-18377,Lapa dos Coelhos,LapadosCoelhos4,SU 4,NA,Upper Magdalenian,12240,60,NA,NA,charcoal,NA,NA,Radiocarbon Palaeolithic Europe Database v27,Aubry T e.a..  2006. ERAUL 115:  135-145.,NA,14167,14064,14241
LapadosCoelhos3,SU 3,Final Magdalenian,FMag_IBA,2,-8.6154,39.5046,"13,600-13,300",C14,Reliable,Cave,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,"Gameiro et al. 2020,Gameiro 2012",Atlantic Iberia,IBA,"LapadosCoelhos3,LapadosCoelhosUS3",GrN-18376,Lapa dos Coelhos,"LapadosCoelhos3,LapadosCoelhosUS3",SU 3,NA,Final Magdalenian,11660,60,NA,NA,bone,Cervus,NA,Radiocarbon Palaeolithic Europe Database v27,Aubry T e.a..  2006. ERAUL 115:  135-145. T. Aubry et al. / Journal of Anthropological Archaeology xxx (2012) xxx–xx,NA,13518,13463,13589
Fariseu4,Unit 4,Azilian,EAzil_IBA,3,-7.1088,41.0411,"12,600-12,200",C14,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,"Gameiro et al. 2020,Gameiro 2012",Atlantic Iberia,IBA,Fariseu4,Beta-213130,Fariseu,Fariseu4,Unit 4,NA,Azilian,NA,NA,10510,40,bone,NA,NA,Aubry 2009,Aubry 2009,NA,12550,12482,12614
FariseuSU4,Unit 4 (upper?),Azilian,LAzil_IBA,4,-7.1088,41.0411,"11,700-10,700",C14/TL,Reliable,Openair,Stratified,Primary/insitu,Homogeneous,TRUE,After 2000,"Gameiro et al. 2020,Gameiro 2012",Atlantic Iberia,IBA,"FariseuSU4,FariseuUS4",Beta-213130,Fariseu,"FariseuSU4,FariseuUS4",Unit 4 (upper?),NA,"palaeolithic art, Final Magdalenian",NA,NA,10510,40,bone from layer UE4,NA,NA,Radiocarbon Palaeolithic Europe Database v27,"Aubry T. 2008.  Antiquity, Project Gallery Vol 82 Issue 316. http://antiquity.ac.uk/ProjGall/mercier/index.html.  Aubry T. e.a. 2012. JAS 31: 528-550.  https://sites.google.com/ehu.eus/c14peninsulaiberica/dataciones-14",NA,12550,12482,12614
Bocas0,NA,Azilian,LAzil_IBA,4,-8.96948173471,39.3457355218,"11,990-11282",C14,Reliable,Rockshelter,Stratified,Primary/insitu,Mixed,NA,1980-2000,Bicho 1999,Atlantic Iberia,IBA,Bocas0,ICEN-900,Abrigo das Bocas,Bocas0,NA,NA,Magdalenian,9880,220,NA,NA,bone,Bos,NA,Radiocarbon Palaeolithic Europe Database v27,"Bicho N. e.a. 2012. QI,  https://sites.google.com/ehu.eus/c14peninsulaiberica",NA,11383,10892,11810
SlotsengC,C,Havelte,Hav_SS,1,9.27,55.33,"14,300-14,100",C14,Reliable,Openair,Surface,Primary/insitu,Mixed,FALSE,1980-2000,Holm and Rieck 1992,Southern Scandinavia,SS,SlotsengC,AAR-906,Slotseng,SlotsengC,C,NA,Hamburgian,12520,190,NA,NA,NA,NA,NA,Mortensen et al. 2014,Mortensen et al. 2014,Only indirect dates from a kettlehole,14613,14301,14890
SlotsengC,C,Havelte,Hav_SS,1,9.27,55.33,"14,300-14,100",C14,Reliable,Openair,Surface,Primary/insitu,Mixed,FALSE,1980-2000,Holm and Rieck 1992,Southern Scandinavia,SS,SlotsengC,AAR-8159,Slotseng,SlotsengC,C,NA,Hamburgian,12410,70,NA,NA,NA,NA,NA,Mortensen et al. 2014,Mortensen et al. 2014,Only indirect dates from a kettlehole,14613,14301,14890
SlotsengB,B,Federmesser,Feder_SS,2,9.26,55.33,"14,000-13,000",C14,Reliable,Openair,Surface,Primary/insitu,Homogeneous,FALSE,1980-2000,Holm and Rieck 1992,Southern Scandinavia,SS,SlotsengB,AAR-8165,Slotseng,SlotsengB,B,NA,Federmesser,12290,75,NA,NA,NA,NA,NA,Mortensen et al. 2014,Mortensen et al. 2014,Only indirect dates from a kettlehole,14121,13894,14293
SlotsengB,B,Federmesser,Feder_SS,2,9.26,55.33,"14,000-13,000",C14,Reliable,Openair,Surface,Primary/insitu,Homogeneous,FALSE,1980-2000,Holm and Rieck 1992,Southern Scandinavia,SS,SlotsengB,AAR-8160,Slotseng,SlotsengB,B,NA,Federmesser,12240,50,NA,NA,NA,NA,NA,Mortensen et al. 2014,Mortensen et al. 2014,Only indirect dates from a kettlehole,14121,13894,14293
SlotsengB,B,Federmesser,Feder_SS,2,9.26,55.33,"14,000-13,000",C14,Reliable,Openair,Surface,Primary/insitu,Homogeneous,FALSE,1980-2000,Holm and Rieck 1992,Southern Scandinavia,SS,SlotsengB,AAR-8162,Slotseng,SlotsengB,B,NA,Federmesser,12220,100,NA,NA,NA,NA,NA,Mortensen et al. 2014,Mortensen et al. 2014,Only indirect dates from a kettlehole,14121,13894,14293
SlotsengB,B,Federmesser,Feder_SS,2,9.26,55.33,"14,000-13,000",C14,Reliable,Openair,Surface,Primary/insitu,Homogeneous,FALSE,1980-2000,Holm and Rieck 1992,Southern Scandinavia,SS,SlotsengB,AAR-8163,Slotseng,SlotsengB,B,NA,Federmesser,12205,65,NA,NA,NA,NA,NA,Mortensen et al. 2014,Mortensen et al. 2014,Only indirect dates from a kettlehole,14121,13894,14293
SlotsengB,B,Federmesser,Feder_SS,2,9.26,55.33,"14,000-13,000",C14,Reliable,Openair,Surface,Primary/insitu,Homogeneous,FALSE,1980-2000,Holm and Rieck 1992,Southern Scandinavia,SS,SlotsengB,AAR-8164,Slotseng,SlotsengB,B,NA,Federmesser,12205,50,NA,NA,NA,NA,NA,Mortensen et al. 2014,Mortensen et al. 2014,Only indirect dates from a kettlehole,14121,13894,14293
